store_id,sku_id,category,baseline_mape,baseline_wape,regression_mape,regression_wape
ST001,SKU0045,Beverages,1.8073673240339911,0.7040358744394619,0.8162615129761699,0.5627150656219063
ST001,SKU0046,Beverages,1.733172586023463,0.7302325581395349,0.6682637129561139,0.7493894332436675
ST001,SKU0047,Dairy,1.069289067354924,0.975103734439834,0.8717145275865417,0.9096581112237001
ST001,SKU0048,Grocery,0.8823366478056434,0.7084398976982097,0.6168003701686869,0.6958574560470625
ST001,SKU0049,Beverages,0.7282814407814406,0.7192982456140351,0.7580317415717303,0.8082324073578377
ST001,SKU0050,Snacks,1.9004070334427474,1.099502487562189,1.0042422857801545,0.5950817209411849
ST001,SKU0051,Grocery,1.0967287050661434,0.8588235294117647,0.6098558661502361,0.555580920721161
ST001,SKU0052,Snacks,1.2223945697159984,0.7238493723849372,0.5197441029653485,0.36155114186655185
ST001,SKU0053,Dairy,0.9514991690149254,0.6621004566210046,0.8952916067444251,0.549574143285838
ST001,SKU0054,Beverages,0.907297846186735,0.68,0.9392733633342801,0.5762137471490427
ST001,SKU0055,Grocery,0.9209568405941692,0.489010989010989,0.9892548074551643,0.4649415265724664
ST001,SKU0056,Homecare,1.4285353535353533,1.2820512820512822,0.5067798235180206,0.6328555591983488
ST001,SKU0057,Beverages,2.9190770135214574,1.6363636363636365,0.5381798997094568,0.5551476876600684
ST001,SKU0058,Snacks,1.0881256144649003,0.6652719665271967,0.6344978595443266,0.4630744586045587
ST001,SKU0059,Personalcare,0.9206666666666666,0.6781609195402298,0.5269975029646737,0.617975519381796
ST001,SKU0060,Grocery,0.5777313230957732,0.5121951219512195,0.5211130867621945,0.49867848346267807
ST001,SKU0061,Dairy,0.885078544065472,0.7435897435897436,0.4324277740971755,0.49890474483347336
ST001,SKU0062,Grocery,0.8687823930331696,0.5702479338842975,0.5397975124199719,0.5319812176062785
ST001,SKU0063,Personalcare,0.7357142857142858,0.7631578947368421,0.6184736818387827,0.664097539532761
ST001,SKU0064,Personalcare,2.847863247863248,1.8450704225352113,0.5445390638249252,0.7380238037977952
ST001,SKU0065,Personalcare,0.8507381507381507,0.6730769230769231,0.8159193565265601,0.6948547586785256
ST001,SKU0066,Snacks,1.3610058383554624,0.8571428571428571,0.6069951504592815,0.48039185654858996
ST001,SKU0067,Beverages,1.2500752938661435,0.7311827956989247,0.7209182980670292,0.5257136523010791
ST001,SKU0068,Snacks,1.205270963604297,0.6836158192090396,0.8678369893463229,0.5233224948146269
ST001,SKU0069,Grocery,0.7701176413981443,0.6492307692307693,0.870731668888251,0.5149702902734629
ST001,SKU0070,Personalcare,3.979545454545455,2.44,1.2982316527513647,1.0233286486508038
ST001,SKU0071,Grocery,1.4393075148032044,0.6777777777777778,0.6250760991457943,0.7467377746439958
ST001,SKU0072,Snacks,1.1066106512535083,0.8691588785046729,0.4741751898710915,0.4437389173296233
ST001,SKU0073,Dairy,0.6022137010058382,0.5,0.3460018371003491,0.33173181888623254
ST001,SKU0074,Grocery,1.0403816638114667,0.7120622568093385,1.7345372310295541,0.9862102208071387
ST001,SKU0075,Snacks,3.1805484052595396,1.2037037037037037,1.3913034310393038,0.6086747618932355
ST001,SKU0076,Homecare,0.932142857142857,0.92,0.9401182326176338,0.7565626081946649
ST001,SKU0077,Grocery,1.6790641019979116,0.8342245989304813,0.7380740571747966,0.5024251475482265
ST001,SKU0078,Dairy,0.8228975136218469,0.6950354609929078,0.6371231278221716,0.7042914265490317
ST001,SKU0079,Personalcare,1.126984126984127,0.883495145631068,0.9413467931349191,0.5597909103980887
ST001,SKU0080,Beverages,1.5801351020649266,0.976878612716763,0.6487907565666107,0.6962029973180905
ST001,SKU0081,Personalcare,1.5836566725455614,0.9555555555555556,0.8851979072331052,0.5772117783393593
ST001,SKU0082,Grocery,1.727881874796689,1.0465116279069768,1.1787992584188633,0.5969690677302544
ST001,SKU0083,Homecare,1.1598917748917748,0.9056603773584906,0.5901126822818037,0.7458493577340273
ST001,SKU0084,Homecare,1.4247710622710625,0.8415841584158416,0.727796375216349,0.8285953802213986
ST001,SKU0085,Grocery,0.6339602166150635,0.47643979057591623,0.4347542521725118,0.5200077927777581
ST001,SKU0086,Personalcare,0.7724982746721878,0.8765432098765432,0.9017604153196777,0.7967556559090966
ST001,SKU0087,Homecare,1.1779304029304027,0.975609756097561,0.6958024908230911,0.5978396303648813
ST001,SKU0088,Dairy,1.8005605505605502,1.0423728813559323,1.0847363610623602,0.5799736649008086
ST001,SKU0089,Beverages,3.741442386978101,1.4242424242424243,0.7059524722225546,0.5597035513083062
ST001,SKU0090,Beverages,1.715699881964809,0.9541284403669725,0.6117588828928947,0.5850675957930135
ST002,SKU0001,Personalcare,1.4472527472527472,1.0845070422535212,1.6249238923158313,1.1336639298591844
ST002,SKU0002,Homecare,1.3471153846153845,0.9368421052631579,0.6224822192878962,0.5900897090182697
ST002,SKU0003,Snacks,0.848274741131884,0.48148148148148145,0.5269309228214916,0.6103977673454141
ST002,SKU0004,Snacks,0.6560644712430427,0.5943396226415094,0.49397825052358,0.5236392848621787
ST002,SKU0005,Beverages,1.8839200680272108,1.0609756097560976,0.6984143776889391,0.5227117685936502
ST002,SKU0006,Dairy,1.7110515946042262,1.152542372881356,0.5367135262371807,0.4953613312606165
ST002,SKU0007,Dairy,1.2827980276778903,0.75,0.8473105186178655,0.5410091135928867
ST002,SKU0008,Beverages,1.8849453881617624,0.9020979020979021,0.9546336500623999,0.6012015692822267
ST002,SKU0009,Homecare,1.0344917428250762,0.8536585365853658,0.5946957168105633,0.6116393519254835
ST002,SKU0010,Homecare,0.7493333333333334,0.7575757575757576,0.9796979936265134,0.7840126260393773
ST002,SKU0011,Beverages,1.218212442319585,0.8202247191011236,0.8316138743624115,0.5060197717672279
ST002,SKU0012,Dairy,0.6513662246275028,0.5084745762711864,0.6616632153718208,0.4756222155181982
ST002,SKU0013,Beverages,1.549054150977228,1.0914285714285714,0.7371324501377654,0.5209225612297933
ST002,SKU0014,Snacks,1.0921467630114248,0.7014925373134329,0.8050106839748855,0.5125514812001798
ST002,SKU0015,Beverages,1.6582960168486485,1.2245989304812834,0.7502531785386334,0.6458031930873093
ST002,SKU0016,Snacks,0.47940051020408164,0.46122448979591835,0.5430200636547465,0.5264866724365672
ST002,SKU0017,Beverages,1.4499716553287982,0.738562091503268,2.207912301524974,0.8905590832091004
ST002,SKU0018,Homecare,1.3323636363636364,1.0459770114942528,0.5481808400144953,0.6549200574165195
ST002,SKU0019,Grocery,1.354490446047226,0.9444444444444444,0.43860885662800403,0.45562331912489673
ST002,SKU0020,Beverages,1.6582693919262241,0.9615384615384616,0.5453998539284834,0.5899498737003308
ST002,SKU0021,Dairy,0.7513533910067526,0.5885167464114832,0.6928803630232186,0.47678019187818643
ST002,SKU0022,Snacks,1.4328031095888236,0.8518518518518519,0.7473893493780491,0.5816504331272719
ST002,SKU0023,Dairy,1.0131529896954488,0.6,0.5841395382883569,0.6588373479387308
ST002,SKU0024,Beverages,0.5781804796510679,0.5536480686695279,0.5710362492142076,0.6318759330132102
ST002,SKU0025,Beverages,0.7259299342632676,0.5375,1.0920194173274385,0.570238721856207
ST002,SKU0026,Homecare,1.098148148148148,0.9104477611940298,1.0460422525210948,0.6743046348007575
ST002,SKU0027,Homecare,1.4480617866981502,1.2380952380952381,0.8879989119488175,0.8106378407989484
ST002,SKU0028,Personalcare,0.4831807081807082,0.509090909090909,0.5537531079893346,0.4324889346397837
ST002,SKU0029,Snacks,0.6216847600614569,0.47368421052631576,0.7965835151167439,0.839126404085809
ST002,SKU0030,Homecare,0.8156666666666667,0.6901408450704225,1.032428119920128,0.7410849604319787
ST002,SKU0031,Beverages,0.4761264999827092,0.46798029556650245,0.5766127562502342,0.6772916572354086
ST002,SKU0032,Snacks,2.330618156353451,0.9005524861878453,1.854162679838472,0.7368359445502486
ST002,SKU0033,Grocery,1.1149713862817854,0.710691823899371,0.6361759220391264,0.4522213669359488
ST002,SKU0034,Personalcare,1.0732611832611834,0.7959183673469388,0.7930365039339009,0.8925228259149753
ST002,SKU0035,Homecare,2.004938271604938,1.368421052631579,0.9663549436428364,0.9705257638761814
ST002,SKU0036,Grocery,0.9788493108166972,0.7127659574468085,0.7682855997130729,0.46730923612097164
ST002,SKU0037,Dairy,1.1678470601527324,0.6521739130434783,0.6792318902897481,0.5047414212272086
ST002,SKU0038,Grocery,1.1349843804997195,0.5927051671732523,0.7761758353068909,0.5297249165644338
ST002,SKU0039,Homecare,1.4541205707872376,0.8983050847457628,0.7040813189704644,0.5935500294840292
ST002,SKU0040,Beverages,1.1854512550941123,0.8148148148148148,0.6583121885613681,0.4703605202530138
ST002,SKU0041,Personalcare,1.7793367346938778,1.0388349514563107,0.5682882064605674,0.6206182160026077
ST002,SKU0042,Snacks,0.8514481550195835,0.6530612244897959,0.6047620836918043,0.4849322383105572
ST002,SKU0043,Personalcare,1.432156862745098,1.0594059405940595,0.5359335337735368,0.7137668805990178
ST002,SKU0044,Grocery,0.7556080031080032,0.6390977443609023,0.5774403447744044,0.6100106783642932
ST002,SKU0045,Beverages,1.9832212268486782,0.9415204678362573,1.2024025121882436,0.6615331758415821
ST002,SKU0046,Beverages,1.4623936579293721,0.8636363636363636,0.6350831224419978,0.6650723898287171
ST002,SKU0047,Dairy,1.032168625025768,0.6491228070175439,1.2016459933915935,0.5611945917054599
ST002,SKU0048,Grocery,0.5010913364548372,0.4444444444444444,0.5597614226260522,0.5198935837158349
ST002,SKU0049,Beverages,1.0121070397856111,0.5570469798657718,0.919704484232898,0.5273390044596181
ST002,SKU0050,Snacks,1.2322996447996446,0.7165991902834008,0.6551087149248883,0.5306379816806127
ST002,SKU0051,Grocery,0.6115690144185412,0.4341736694677871,0.7539370739638268,0.5131981310813487
ST002,SKU0052,Snacks,1.8629535147392289,0.8072289156626506,1.9957878801027367,0.9167009781283246
ST002,SKU0053,Dairy,1.0905295101723673,0.7422680412371134,0.6345319510601167,0.4348234693334043
ST002,SKU0054,Beverages,1.0187643064218694,0.7731958762886598,0.600833971807,0.6646677731628867
ST002,SKU0055,Grocery,1.5958551864801862,1.0955631399317407,0.5631671435167261,0.6189763997768997
ST002,SKU0056,Homecare,1.365399877899878,0.9767441860465116,0.8182472910429138,0.6408328336172219
ST002,SKU0057,Beverages,0.6575730816802243,0.48466257668711654,0.5914301926124415,0.45499485110502047
ST002,SKU0058,Snacks,1.5668062839170758,1.075268817204301,0.7754389175080503,0.6079682579738683
ST002,SKU0059,Personalcare,0.955,0.9560439560439561,0.37105467120438507,0.5607722604742084
ST002,SKU0060,Grocery,1.0959487356655548,0.7174515235457064,0.4307234760727568,0.5398783066746696
ST002,SKU0061,Dairy,0.7356363558977939,0.75,0.3400272790699846,0.3873708199569084
ST002,SKU0062,Grocery,0.9398154191951186,0.5302013422818792,1.6357918645043046,0.6606275523152231
ST002,SKU0063,Personalcare,1.0848214285714284,0.7582417582417582,0.6795758025380012,0.6311077705351683
ST002,SKU0064,Personalcare,1.2404040404040406,0.8448275862068966,0.8219841933952299,0.7457993949787342
ST002,SKU0065,Personalcare,0.7940115440115441,0.7043478260869566,0.5869605288238227,0.7342401959498166
ST002,SKU0066,Snacks,1.6489912969236278,0.7810945273631841,0.7318112167397048,0.8028427287441277
ST002,SKU0067,Beverages,2.031136621315193,1.0,0.7930477777554439,0.5439091791413325
ST002,SKU0068,Snacks,0.5547966914038343,0.4857142857142857,0.6091426471886099,0.6594176004718771
ST002,SKU0069,Grocery,0.8528960457531886,0.5581395348837209,0.7368374958193955,0.5079437016772615
ST002,SKU0070,Personalcare,1.2906415343915343,1.0217391304347827,0.5654596642436963,0.718796464458768
ST002,SKU0071,Grocery,0.7559150954919788,0.8098360655737705,0.8390994367846581,0.9012676858264814
ST002,SKU0072,Snacks,0.6765878466771323,0.6292134831460674,0.5786034321781683,0.5791325496020481
ST002,SKU0073,Dairy,0.8210340575624189,0.503448275862069,0.5375017180175848,0.5842864173694609
ST002,SKU0074,Grocery,2.1321629707101457,0.7647058823529411,0.7953253669238036,0.5117035706137194
ST002,SKU0075,Snacks,0.7531132423383553,0.6591928251121076,0.46947829134480484,0.5446929421654592
ST002,SKU0076,Homecare,1.0285396825396824,0.8181818181818182,1.05136512969681,0.8057701736833237
ST002,SKU0077,Grocery,1.883303674413923,0.7885196374622356,0.9063647503326647,0.5766429989810876
ST002,SKU0078,Dairy,1.954834054834055,1.1349693251533743,2.1878506003361764,0.7807770298720851
ST002,SKU0079,Personalcare,1.4429999999999998,1.24,0.5777647209875075,0.7332897932788955
ST002,SKU0080,Beverages,1.0384559884559885,0.815668202764977,0.8021967099290771,0.5382488557267647
ST002,SKU0081,Personalcare,0.9942791005291006,1.1263157894736842,0.6282889678010878,0.6350628326248358
ST002,SKU0082,Grocery,1.2387598965178024,0.901840490797546,0.8241526351454391,0.5304323502657737
ST002,SKU0083,Homecare,0.7245205026455027,0.6511627906976745,0.5056946211445771,0.6214208896408411
ST002,SKU0084,Homecare,0.9804444444444446,0.8947368421052632,0.5518004621993444,0.5975568677963131
ST002,SKU0085,Grocery,1.134587130306668,0.776536312849162,0.453161874633157,0.43671336512974035
ST002,SKU0086,Personalcare,1.152952380952381,0.9518072289156626,0.7309201794189804,0.6241395571696823
ST002,SKU0087,Homecare,1.1114468864468865,0.9259259259259259,0.6306704088836794,0.5636722574908761
ST002,SKU0088,Dairy,1.0201111131666687,0.6456692913385826,0.6290968237844058,0.5602395373782084
ST002,SKU0089,Beverages,0.8322152127707683,0.5256410256410257,0.6319809355988107,0.5286397428935012
ST002,SKU0090,Beverages,1.987864758698092,0.9247311827956989,1.250399613421783,0.5599000885363125
ST003,SKU0001,Personalcare,1.316969637505352,0.7452229299363057,0.7165226471010714,0.519828013041273
ST003,SKU0002,Homecare,1.0088771310993532,0.696551724137931,0.6826679924269142,0.5424481622634544
ST003,SKU0003,Snacks,0.8658828027131599,0.5314685314685315,0.6810841169275769,0.4928499412321753
ST003,SKU0004,Snacks,0.7247950116181274,0.5335120643431636,0.5458744337569149,0.43325805975066506
ST003,SKU0005,Beverages,1.1578121709977083,0.7341772151898734,0.5574894237633332,0.5600302409648524
ST003,SKU0006,Dairy,0.753292884042013,0.5585106382978723,0.5966974848407167,0.4458315492629145
ST003,SKU0007,Dairy,1.1101539704643972,0.8520084566596194,0.49463580955678077,0.5756451059278229
ST003,SKU0008,Beverages,0.9166601362142299,0.8204334365325078,0.590934644903541,0.652694588099795
ST003,SKU0009,Homecare,1.7205835830835832,0.7922077922077922,0.7405796222772244,0.7792554965160624
ST003,SKU0010,Homecare,0.8084724799010514,0.5507246376811594,0.5367568528925689,0.6069614322884588
ST003,SKU0011,Beverages,2.5940781248481435,1.272373540856031,1.2382132188798345,0.6277513671135428
ST003,SKU0012,Dairy,1.2066573625161507,0.808695652173913,0.9360143532105937,0.5080523437573776
ST003,SKU0013,Beverages,2.38256847453276,0.8073654390934845,1.3069485541266952,0.5722149984552136
ST003,SKU0014,Snacks,0.9740805097947953,0.6394366197183099,1.2178696623246361,0.6624775802247093
ST003,SKU0015,Beverages,1.1895169471297289,0.7133956386292835,0.6806507231483572,0.4969955403376497
ST003,SKU0016,Snacks,0.6838723243056632,0.5908045977011495,0.585643174951079,0.6532259401455052
ST003,SKU0017,Beverages,1.116194283074535,0.7024221453287197,0.6944645702508263,0.4672369430366396
ST003,SKU0018,Homecare,0.7483098177542622,0.5909090909090909,0.8868308317656028,0.5781907260766018
ST003,SKU0019,Grocery,1.39688055185589,0.8921348314606742,1.9801945891084392,1.0493666505011148
ST003,SKU0020,Beverages,1.182207227296513,0.7850746268656716,0.6784808693450467,0.5756669511694666
ST003,SKU0021,Dairy,0.6869376220885766,0.5010940919037199,0.4653190387921725,0.5320155759942776
ST003,SKU0022,Snacks,1.0701370245067723,0.5475578406169666,0.8266166143314247,0.4879469257808361
ST003,SKU0023,Dairy,0.8663414093865223,0.6741573033707865,0.43650375328671115,0.46329103879794326
ST003,SKU0024,Beverages,2.2334221585597573,1.1745454545454546,0.8448358088450716,0.6172079911074876
ST003,SKU0025,Beverages,1.3238224333715818,0.9810126582278481,0.5283009071242538,0.40322365149462885
ST003,SKU0026,Homecare,1.3255494505494505,0.7986577181208053,0.9281586878220245,0.5773738812851958
ST003,SKU0027,Homecare,2.741153192046049,1.1146496815286624,0.933990628760408,0.5448454184931648
ST003,SKU0028,Personalcare,2.0154449716949716,1.2916666666666667,1.1586391217695764,0.7855706049464822
ST003,SKU0029,Snacks,0.8161694082963747,0.6181384248210023,0.4961125620694961,0.5901756279827856
ST003,SKU0030,Homecare,2.257844932844933,1.330935251798561,0.6290561632252718,0.5129099018013047
ST003,SKU0031,Beverages,1.1265444432111098,0.8181818181818182,0.744380231086004,0.5133040177962137
ST003,SKU0032,Snacks,0.9074856109211699,0.563076923076923,0.4389891319337803,0.4202921484588624
ST003,SKU0033,Grocery,2.0291161557757786,1.1340782122905029,1.0743984833560958,0.6558884584720349
ST003,SKU0034,Personalcare,1.6093601834673261,1.0248447204968945,1.0375270068457783,0.5326279382707286
ST003,SKU0035,Homecare,2.823580586080586,1.5333333333333334,0.8524251539786575,0.5328068116341944
ST003,SKU0036,Grocery,1.7806053869001932,1.0293577981651376,0.5990566403729103,0.4893475804992812
ST003,SKU0037,Dairy,0.735611711311213,0.5560344827586207,0.5007356588354094,0.34567257186465894
ST003,SKU0038,Grocery,0.692923921123479,0.4801223241590214,0.6658860059392854,0.44995329681147883
ST003,SKU0039,Homecare,0.5890904846787199,0.477124183006536,0.7540445964123428,0.5177576874488939
ST003,SKU0040,Beverages,1.7974940230241343,0.9130434782608695,0.9772092908404012,0.46717072628887846
ST003,SKU0041,Personalcare,0.8628504579355972,0.8008658008658008,0.6010332699229141,0.6078772260103019
ST003,SKU0042,Snacks,1.1120566856173384,0.7841269841269841,0.521966701918035,0.4298871285871311
ST003,SKU0043,Personalcare,1.5765731292517011,0.7922077922077922,0.8461179028663276,0.45248643904132574
ST003,SKU0044,Grocery,2.0530647875597348,0.6242603550295858,1.1150086393342418,0.44607332390851806
ST003,SKU0045,Beverages,0.8752073646677684,0.5670731707317073,0.6136001872426223,0.5716625612977062
ST003,SKU0046,Beverages,1.1597728690165667,0.6807817589576547,0.42639380965960033,0.44345713071263093
ST003,SKU0047,Dairy,0.5207084010374505,0.5073529411764706,0.5031448551042027,0.4593960632132791
ST003,SKU0048,Grocery,1.700479400377502,1.0722433460076046,0.9102405593839252,0.592177334229397
ST003,SKU0049,Beverages,1.0809065265035351,0.6333333333333333,0.5697269341756298,0.4374704573037489
ST003,SKU0050,Snacks,1.2390957985758406,0.8126721763085399,0.6147360419734008,0.5797350938989471
ST003,SKU0051,Grocery,0.9674112235556368,0.6577181208053692,0.7708816205624044,0.49646249096516215
ST003,SKU0052,Snacks,0.8574460734998108,0.569620253164557,0.5865106510256943,0.5785908641618865
ST003,SKU0053,Dairy,1.6279968646150647,0.7274939172749392,0.6462418235663291,0.6183742969569261
ST003,SKU0054,Beverages,0.6801366998154922,0.6184615384615385,0.5508362307132967,0.4447241659952276
ST003,SKU0055,Grocery,1.3556828818163742,0.9518072289156626,0.544546968017962,0.3794208800718096
ST003,SKU0056,Homecare,1.4069225417439704,0.8111111111111111,0.8070517799884508,0.8703468301957351
ST003,SKU0057,Beverages,1.7351368281923838,1.0938628158844765,0.6906649233723248,0.47484328998960595
ST003,SKU0058,Snacks,0.8528901499284218,0.5012722646310432,0.701243007510285,0.5311016937248776
ST003,SKU0059,Personalcare,1.6590882368660147,0.9858156028368794,0.9860005491784393,0.5821221810493046
ST003,SKU0060,Grocery,0.8148148083475878,0.5704697986577181,0.46842872611274516,0.4994701947741939
ST003,SKU0061,Dairy,1.3879878677855773,0.9473684210526315,0.4685523850580899,0.5610538470808589
ST003,SKU0062,Grocery,1.264012484734696,0.8687022900763359,0.4766127374264791,0.46177994951214796
ST003,SKU0063,Personalcare,0.915460005664684,0.6059113300492611,0.5714212471245043,0.7090378693185513
ST003,SKU0064,Personalcare,1.7411073520317217,0.9581151832460733,1.084254648588346,0.5362049241630508
ST003,SKU0065,Personalcare,0.9393698096954398,0.5818181818181818,0.684761905259945,0.6073336694673503
ST003,SKU0066,Snacks,0.9049018441875585,0.6332378223495702,0.5965923694156705,0.38940794322804506
ST003,SKU0067,Beverages,1.223649653395894,0.9459459459459459,0.6207152144696512,0.35676515666238917
ST003,SKU0068,Snacks,0.9842718370148076,0.7185185185185186,0.5556840583599426,0.5051981550737853
ST003,SKU0069,Grocery,0.8400892492993367,0.5930388219544847,0.5393014481934691,0.6176020218286695
ST003,SKU0070,Personalcare,1.1322884456813027,0.6956521739130435,0.598434149389532,0.5148726374534179
ST003,SKU0071,Grocery,0.7031866774045549,0.5924855491329479,0.48128371283535937,0.4329343607662121
ST003,SKU0072,Snacks,1.8894224588343562,0.8376811594202899,0.7567108908277492,0.45216196317399726
ST003,SKU0073,Dairy,0.9253097056443036,0.6888888888888889,1.0306991144092077,0.6089062832141043
ST003,SKU0074,Grocery,0.6748127782923126,0.5548780487804879,0.912140847838032,0.5157827361404745
ST003,SKU0075,Snacks,1.338492515864795,0.8346666666666667,0.5584394667206837,0.4602807969811283
ST003,SKU0076,Homecare,0.852,0.8378378378378378,0.8839258557439331,0.633732101106797
ST003,SKU0077,Grocery,0.5046167921180416,0.4575757575757576,0.46891617761936716,0.3838005673516814
ST003,SKU0078,Dairy,0.7784957764185705,0.5116279069767442,0.7622571038647031,0.5137563828076753
ST003,SKU0079,Personalcare,1.2723018750796526,0.9763313609467456,0.653968507149103,0.5793561437327033
ST003,SKU0080,Beverages,1.6782582210893464,1.2457337883959045,1.16623084020297,0.6766969059864865
ST003,SKU0081,Personalcare,1.0496472663139331,0.8628571428571429,0.54659371737171,0.509332734295472
ST003,SKU0082,Grocery,0.5471687907921297,0.5102739726027398,0.3321538107420396,0.4182877185590932
ST003,SKU0083,Homecare,2.0816017316017317,0.8940397350993378,0.9216653414364162,0.4999900421677407
ST003,SKU0084,Homecare,1.4523715600638678,1.078740157480315,0.6378191637445441,0.5483100140369169
ST003,SKU0085,Grocery,1.3915230220010475,1.0634249471458774,0.580257421271405,0.5295421884192171
ST003,SKU0086,Personalcare,1.2077533577533577,0.7099236641221374,1.067659477257534,0.5914477741878065
ST003,SKU0087,Homecare,0.6412414965986395,0.6946564885496184,0.7898561256258826,0.5310386728528497
ST003,SKU0088,Dairy,0.6125394446823017,0.4734042553191489,0.34990382081023824,0.4228021072784742
ST003,SKU0089,Beverages,0.7720652478781405,0.5823529411764706,0.5091060075328137,0.5409000709687422
ST003,SKU0090,Beverages,1.908502971248069,1.3948497854077253,0.6061181747212747,0.45499480526359226
ST004,SKU0001,Personalcare,0.8162260358688931,0.5,0.8460465615801999,0.4461823436942414
ST004,SKU0002,Homecare,1.0472222222222223,1.0952380952380953,0.7249325496836269,0.5877180839601751
ST004,SKU0003,Snacks,1.194687767451478,0.7261410788381742,0.7069438787441081,0.6720365948664673
ST004,SKU0004,Snacks,1.4524335870200533,0.6153846153846154,0.9807607483614352,0.5019929112496889
ST004,SKU0005,Beverages,0.5443551531284451,0.456,0.7519447708016489,0.8034636577997056
ST004,SKU0006,Dairy,1.53329548155007,1.168421052631579,0.49320912196707106,0.49088454582780455
